Date,SPX,GLD,USO,SLV,EUR/USD,Price,Volume,Market_Cap
3/18/2013,1552.099976,155.380005,33.650002,27.950001,1.289275,155.380005,4077,633484.28
3/19/2013,1548.339966,156.080002,33.07,27.93,1.294498,156.080002,1626,253786.08
3/20/2013,1558.709961,155.369995,33.450001,27.809999,1.286389,155.369995,8266,1284288.38
3/21/2013,1545.800049,156.25,33.049999,28.18,1.294163,156.25,1614,252187.5
3/22/2013,1556.890015,155.550003,33.610001,27.75,1.290489,155.550003,8133,1265088.17
3/25/2013,1551.689941,155.240005,33.849998,27.84,1.302406,155.240005,2696,418527.05
3/26/2013,1563.77002,154.720001,34.450001,27.75,1.285843,154.720001,2751,425634.72
3/27/2013,1562.849976,155.360001,34.549999,27.73,1.286008,155.360001,1825,283532.0
3/28/2013,1569.189941,154.449997,34.75,27.42,1.277792,154.449997,6936,1071265.18
04-01-2013,1562.170044,154.669998,34.68,27.09,1.285017,154.669998,5494,849756.97
04-02-2013,1570.25,152.429993,34.650002,26.35,1.282051,152.429993,4824,735322.29
04-03-2013,1553.689941,150.729996,33.759998,26.09,1.285017,150.729996,6496,979142.05
04-04-2013,1559.97998,150.289993,33.389999,25.99,1.292825,150.289993,8266,1242297.08
04-08-2013,1563.069946,152.160004,33.490002,26.32,1.302932,152.160004,4094,622943.06
04-09-2013,1568.609985,153.339996,33.639999,27.030001,1.308027,153.339996,2730,418618.19
04-10-2013,1587.72998,150.75,33.830002,26.68,1.305534,150.75,7704,1161378.0
04-11-2013,1593.369995,151.050003,33.459999,26.700001,1.311475,151.050003,2803,423393.16
4/15/2013,1552.359985,131.309998,31.49,22.09,1.305466,131.309998,6518,855878.57
4/16/2013,1574.569946,132.800003,31.76,22.67,1.31787,132.800003,8610,1143408.03
4/17/2013,1552.01001,132.869995,31.01,22.440001,1.303492,132.869995,5703,757757.58
4/18/2013,1541.609985,134.300003,31.639999,22.4,1.305313,134.300003,2641,354686.31
4/22/2013,1562.5,137.899994,31.82,22.620001,1.306165,137.899994,2039,281178.09
4/23/2013,1578.780029,136.880005,31.860001,22.18,1.299444,136.880005,1495,204635.61
4/24/2013,1578.790039,138.369995,32.66,22.42,1.301744,138.369995,9894,1369032.73
4/25/2013,1585.160034,141.630005,33.25,23.49,1.300728,141.630005,1090,154376.71
4/29/2013,1593.609985,142.300003,33.610001,23.540001,1.309586,142.300003,2901,412812.31
4/30/2013,1597.569946,142.770004,33.16,23.459999,1.316829,142.770004,6694,955702.41
05-01-2013,1582.699951,141.110001,32.389999,22.860001,1.318218,141.110001,2920,412041.2
05-02-2013,1597.589966,141.919998,33.490002,23.02,1.306506,141.919998,8015,1137488.78
05-06-2013,1617.5,142.149994,34.139999,23.18,1.307019,142.149994,6531,928381.61
05-07-2013,1625.959961,140.380005,34.009998,23.1,1.307702,140.380005,4797,673402.88
05-08-2013,1632.689941,142.460007,34.400002,23.120001,1.316136,142.460007,5009,713582.18
05-09-2013,1626.670044,140.809998,34.169998,22.889999,1.303441,140.809998,3877,545920.36
5/13/2013,1633.77002,138.429993,33.860001,22.83,1.298802,138.429993,9647,1335434.14
5/14/2013,1650.339966,137.809998,33.560001,22.57,1.293711,137.809998,2310,318341.1
5/15/2013,1658.780029,134.630005,33.610001,21.76,1.288245,134.630005,1305,175692.16
5/16/2013,1650.469971,134.089996,33.869999,21.950001,1.288328,134.089996,7874,1055824.63
5/20/2013,1666.290039,135.119995,34.439999,22.280001,1.289108,135.119995,1310,177007.19
5/21/2013,1669.160034,132.880005,34.110001,21.620001,1.291906,132.880005,8612,1144362.6
5/22/2013,1655.349976,131.940002,33.459999,21.51,1.284208,131.940002,8896,1173738.26
5/23/2013,1650.51001,134.610001,33.540001,21.879999,1.292507,134.610001,4981,670492.41
5/28/2013,1660.060059,133.490005,33.790001,21.530001,1.284637,133.490005,1507,201169.44
5/29/2013,1648.359985,134.830002,33.099998,21.709999,1.294783,134.830002,3896,525297.69
5/30/2013,1654.410034,136.699997,33.25,21.98,1.304393,136.699997,4039,552131.29
06-03-2013,1640.420044,136.509995,33.16,21.98,1.307292,136.509995,9042,1234323.37
06-04-2013,1631.380005,135.229996,33.200001,21.77,1.307343,135.229996,1079,145913.17
06-05-2013,1608.900024,135.520004,33.259998,21.780001,1.309329,135.520004,8203,1111670.59
06-06-2013,1622.560059,136.529999,33.619999,21.93,1.324556,136.529999,1887,257632.11
06-10-2013,1642.810059,133.940002,34.0,21.16,1.322401,133.940002,6400,857216.01
06-11-2013,1626.130005,133.25,33.790001,20.91,1.322401,133.25,4226,563114.5
06-12-2013,1612.52002,134.25,34.029999,21.02,1.333956,134.25,9576,1285578.0
6/13/2013,1636.359985,133.740005,34.330002,21.040001,1.336791,133.740005,9463,1265581.67
6/17/2013,1639.040039,133.770004,34.759998,21.1,1.336309,133.770004,9106,1218109.66
6/18/2013,1651.810059,132.130005,34.959999,20.879999,1.338993,132.130005,7159,945918.71
6/19/2013,1628.930054,130.589996,34.779999,20.6,1.329186,130.589996,6693,874038.84
6/20/2013,1588.189941,123.599998,33.630001,18.969999,1.323557,123.599998,9536,1178649.58
6/24/2013,1573.089966,123.93,33.639999,18.969999,1.313232,123.93,7681,951906.33
6/25/2013,1588.030029,123.470001,33.740002,18.91,1.307976,123.470001,9820,1212475.41
6/26/2013,1603.26001,118.279999,33.799999,17.889999,1.301338,118.279999,1534,181441.52
6/27/2013,1613.199951,115.940002,34.330002,17.889999,1.303594,115.940002,1982,229793.08
07-01-2013,1614.959961,121.129997,34.669998,18.93,1.306762,121.129997,9124,1105190.09
07-02-2013,1614.079956,120.050003,35.209999,18.68,1.297892,120.050003,2651,318252.56
07-03-2013,1615.410034,120.739998,35.84,19.02,1.301084,120.739998,4137,499501.37
07-08-2013,1640.459961,119.510002,36.41,18.42,1.287101,119.510002,6053,723394.04
07-09-2013,1652.319946,120.620003,36.77,18.57,1.278184,120.620003,3876,467523.13
07-10-2013,1652.619995,120.949997,37.43,18.48,1.318774,120.949997,7312,884386.38
07-11-2013,1675.02002,124.239998,37.009998,19.49,1.309775,124.239998,9942,1235194.06
7/15/2013,1682.5,124.18,37.669998,19.280001,1.305875,124.18,1496,185773.28
7/16/2013,1676.26001,124.889999,37.48,19.33,1.315115,124.889999,1975,246657.75
7/17/2013,1680.910034,123.32,37.799999,18.66,1.311699,123.32,4471,551363.72
7/18/2013,1689.369995,124.010002,38.34,18.719999,1.311063,124.010002,2791,346111.92
7/22/2013,1695.530029,128.839996,37.919998,19.77,1.319035,128.839996,5406,696509.02
7/23/2013,1692.390015,129.710007,38.09,19.77,1.322332,129.710007,5992,777222.36
7/24/2013,1685.939941,127.480003,37.400002,19.469999,1.319087,127.480003,4202,535670.97
7/25/2013,1690.25,128.669998,37.580002,19.5,1.327422,128.669998,2285,294010.95
7/29/2013,1685.329956,128.470001,37.130001,19.139999,1.326365,128.470001,1809,232402.23
7/30/2013,1685.959961,128.119995,36.669998,19.030001,1.326489,128.119995,6989,895430.65
7/31/2013,1685.72998,127.959999,37.360001,19.139999,1.330141,127.959999,8067,1032253.31
08-01-2013,1706.869995,126.610001,38.27,18.969999,1.321196,126.610001,6770,857149.71
08-05-2013,1707.140015,125.699997,37.830002,19.01,1.32575,125.699997,4780,600845.99
08-06-2013,1697.369995,123.970001,37.459999,18.83,1.330814,123.970001,9379,1162714.64
08-07-2013,1690.910034,124.150002,37.009998,18.83,1.334098,124.150002,5319,660353.86
08-08-2013,1697.47998,126.860001,36.84,19.6,1.338007,126.860001,5245,665380.71
08-12-2013,1689.469971,129.130005,37.759998,20.620001,1.329292,129.130005,4762,614917.08
8/13/2013,1694.160034,127.739998,37.900002,20.709999,1.326559,127.739998,9918,1266925.3
8/14/2013,1685.390015,129.0,38.09,21.09,1.326418,129.0,4823,622167.0
8/15/2013,1661.319946,131.690002,38.240002,22.15,1.335399,131.690002,6194,815687.87
8/19/2013,1646.060059,132.009995,38.169998,22.34,1.333387,132.009995,4670,616486.68
8/20/2013,1652.349976,132.449997,37.52,22.190001,1.342102,132.449997,4157,550594.64
8/21/2013,1642.800049,132.070007,37.169998,22.139999,1.334294,132.070007,9829,1298116.1
8/22/2013,1656.959961,132.809998,37.540001,22.27,1.335506,132.809998,4633,615308.72
8/26/2013,1656.780029,135.449997,37.959999,23.459999,1.337918,135.449997,7598,1029149.08
8/27/2013,1630.47998,136.75,38.869999,23.59,1.339208,136.75,1187,162322.25
8/28/2013,1634.959961,136.710007,39.080002,23.43,1.333493,136.710007,4656,636521.79
8/29/2013,1638.170044,135.869995,38.580002,23.0,1.323627,135.869995,7754,1053535.94
09-03-2013,1639.77002,136.419998,38.759998,23.389999,1.317402,136.419998,1481,202038.02
09-04-2013,1653.079956,134.660004,38.34,22.690001,1.320062,134.660004,6949,935752.37
09-05-2013,1655.079956,132.199997,38.689999,22.379999,1.311837,132.199997,7044,931216.78
09-09-2013,1671.709961,133.910004,38.939999,22.84,1.325803,133.910004,5155,690306.07
09-10-2013,1683.98999,131.740005,38.34,22.129999,1.326629,131.740005,3872,510097.3
09-11-2013,1689.130005,131.699997,38.48,22.290001,1.331558,131.699997,7093,934148.08
09-12-2013,1683.420044,127.669998,38.869999,21.059999,1.329893,127.669998,3558,454249.85
9/16/2013,1697.599976,126.449997,38.110001,20.940001,1.333796,126.449997,2432,307526.39
9/17/2013,1704.76001,126.5,37.740002,20.959999,1.335791,126.5,3252,411378.0
9/18/2013,1725.52002,132.009995,38.68,22.309999,1.352302,132.009995,2775,366327.74
9/19/2013,1722.339966,131.75,38.080002,22.200001,1.353418,131.75,3066,403945.5
9/23/2013,1701.839966,127.550003,37.27,20.780001,1.349892,127.550003,6390,815044.52
9/24/2013,1697.420044,127.660004,37.220001,20.889999,1.347182,127.660004,1133,144638.78
9/25/2013,1692.77002,128.789993,36.880001,20.98,1.351698,128.789993,1619,208511.0
9/26/2013,1698.670044,127.790001,37.080002,20.92,1.348618,127.790001,6821,871655.6
9/30/2013,1681.550049,128.179993,36.849998,20.9,1.352521,128.179993,9257,1186562.2
10-01-2013,1695.0,124.589996,36.68,20.41,1.352338,124.589996,8293,1033224.84
10-02-2013,1693.869995,127.059998,37.419998,20.92,1.359102,127.059998,5012,636824.71
10-03-2013,1678.660034,127.18,37.139999,20.92,1.362416,127.18,6630,843203.4
10-08-2013,1655.449951,127.400002,37.310001,21.49,1.359804,127.400002,5408,688979.21
10-09-2013,1656.400024,126.110001,36.549999,21.049999,1.352027,126.110001,8301,1046839.12
10-10-2013,1692.560059,124.269997,37.099998,20.83,1.352667,124.269997,4527,562570.28
10/14/2013,1710.140015,122.830002,36.869999,20.5,1.355859,122.830002,3829,470316.08
10/15/2013,1698.060059,123.730003,36.470001,20.559999,1.352174,123.730003,1873,231746.3
10/16/2013,1721.540039,123.540001,36.919998,20.5,1.352247,123.540001,2290,282906.6
10/17/2013,1733.150024,127.419998,36.380001,21.049999,1.366699,127.419998,4593,585240.05
10/21/2013,1744.660034,126.980003,35.939999,21.41,1.367596,126.980003,1706,216627.89
10/22/2013,1754.670044,129.339996,35.41,21.870001,1.377847,129.339996,3521,455406.13
10/23/2013,1746.380005,128.690002,34.950001,21.75,1.378094,128.690002,3621,465986.5
10/24/2013,1752.069946,129.899994,34.990002,21.870001,1.380396,129.899994,1703,221219.69
10/28/2013,1762.109985,130.559998,35.549999,21.68,1.380529,130.559998,5173,675386.87
10/29/2013,1771.949951,129.770004,35.41,21.690001,1.37893,129.770004,8116,1053213.35
10/30/2013,1763.310059,129.600006,34.849998,21.879999,1.374306,129.600006,6208,804556.84
10/31/2013,1756.540039,127.739998,34.689999,21.1,1.372401,127.739998,1743,222650.82
11-01-2013,1761.640015,126.949997,34.130001,21.08,1.357976,126.949997,1659,210610.05
11-04-2013,1767.930054,126.809998,34.040001,20.85,1.3494,126.809998,8362,1060385.2
11-05-2013,1762.969971,126.559998,33.669998,20.9,1.351698,126.559998,8688,1099553.26
11-06-2013,1770.48999,127.199997,34.189999,21.0,1.347309,127.199997,1938,246513.59
11-07-2013,1747.150024,126.160004,33.970001,20.83,1.351808,126.160004,2396,302279.37
11-08-2013,1770.609985,124.279999,34.009998,20.690001,1.340914,124.279999,3344,415592.32
11-11-2013,1771.890015,123.870003,34.259998,20.6,1.334793,123.870003,5929,734425.25
11-12-2013,1767.689941,122.449997,33.639999,20.0,1.340932,122.449997,1400,171430.0
11/13/2013,1782.0,122.849998,33.900002,19.780001,1.343996,122.849998,7382,906878.69
11/14/2013,1790.619995,124.269997,33.93,20.049999,1.348963,124.269997,3560,442401.19
11/15/2013,1798.180054,124.32,33.880001,20.0,1.344899,124.32,3131,389245.92
11/18/2013,1791.530029,122.900002,33.619999,19.67,1.348399,122.900002,3555,436909.51
11/19/2013,1787.869995,122.949997,33.720001,19.610001,1.350439,122.949997,9060,1113926.97
11/20/2013,1781.369995,120.120003,33.630001,19.139999,1.356742,120.120003,1291,155074.92
11/21/2013,1795.849976,119.940002,34.169998,19.24,1.343382,119.940002,8031,963238.16
11/22/2013,1804.76001,119.919998,34.040001,19.129999,1.347182,119.919998,8876,1064409.9
11/25/2013,1802.47998,120.459999,33.82,19.27,1.355234,120.459999,4271,514484.66
11/26/2013,1802.75,119.82,33.689999,19.129999,1.352759,119.82,6412,768285.84
11/27/2013,1807.22998,119.459999,33.189999,18.959999,1.356779,119.459999,5509,658105.13
11/29/2013,1805.810059,120.699997,33.459999,19.24,1.360396,120.699997,7467,901266.88
12-02-2013,1800.900024,117.580002,33.68,18.459999,1.358511,117.580002,9176,1078914.1
12-03-2013,1795.150024,117.959999,34.509998,18.42,1.354206,117.959999,5698,672136.07
12-04-2013,1792.810059,119.959999,34.880001,19.0,1.359065,119.959999,6689,802412.43
12-05-2013,1785.030029,118.300003,34.93,18.690001,1.35864,118.300003,9834,1163362.23
12-06-2013,1805.089966,118.550003,35.049999,18.76,1.366998,118.550003,7576,898134.82
12-09-2013,1808.369995,119.720001,34.91,19.120001,1.370652,119.720001,2294,274637.68
12-10-2013,1802.619995,121.82,35.310001,19.66,1.374023,121.82,7942,967494.44
12-11-2013,1782.219971,120.860001,34.98,19.549999,1.376444,120.860001,4134,499635.24
12-12-2013,1775.5,118.290001,34.970001,18.809999,1.378607,118.290001,4243,501904.47
12/13/2013,1775.319946,119.379997,34.639999,18.950001,1.375081,119.379997,7271,868011.96
12/16/2013,1786.540039,119.690002,34.939999,19.219999,1.373928,119.690002,5682,680078.59
12/17/2013,1781.0,118.650002,34.869999,19.139999,1.376292,118.650002,5526,655659.91
12/18/2013,1810.650024,117.610001,35.029999,19.09,1.377126,117.610001,8496,999214.57
12/19/2013,1809.599976,114.82,35.32,18.49,1.368495,114.82,1227,140884.14
12/20/2013,1818.319946,115.940002,35.48,18.620001,1.365579,115.940002,9749,1130299.08
12/23/2013,1827.98999,115.57,35.360001,18.719999,1.367839,115.57,5095,588829.15
12/24/2013,1833.319946,116.099998,35.490002,18.76,1.369994,116.099998,6575,763357.49
12/26/2013,1842.02002,116.739998,35.650002,19.02,1.366848,116.739998,3389,395631.85
12/27/2013,1841.400024,117.120003,35.84,19.27,1.369619,117.120003,7606,890814.74
12/30/2013,1841.069946,115.389999,35.529999,18.85,1.375024,115.389999,8122,937197.57
12/31/2013,1848.359985,116.120003,35.32,18.709999,1.381006,116.120003,4661,541235.33
01-02-2014,1831.97998,118.0,34.23,19.23,1.376671,118.0,2204,260072.0
01-03-2014,1831.369995,119.290001,33.75,19.42,1.366662,119.290001,3037,362283.73
01-06-2014,1826.77002,119.5,33.57,19.42,1.359601,119.5,6290,751655.0
01-07-2014,1837.880005,118.82,33.580002,19.129999,1.363196,118.82,4436,527085.52
01-08-2014,1837.48999,118.120003,33.16,18.83,1.361637,118.120003,3953,466928.37
01-09-2014,1838.130005,118.459999,33.080002,18.84,1.357202,118.459999,9842,1165883.31
01-10-2014,1842.369995,120.260002,33.189999,19.379999,1.360711,120.260002,9659,1161591.36
1/13/2014,1819.199951,121.019997,32.810001,19.68,1.367185,121.019997,1438,174026.76
1/14/2014,1838.880005,119.889999,33.040001,19.42,1.366998,119.889999,5085,609640.64
1/15/2014,1848.380005,119.660004,33.77,19.4,1.366848,119.660004,5679,679549.16
1/16/2014,1845.890015,119.790001,33.650002,19.35,1.359934,119.790001,9321,1116562.6
1/17/2014,1838.699951,120.93,33.689999,19.51,1.361804,120.93,1552,187683.36
1/21/2014,1843.800049,119.699997,33.990002,19.17,1.354903,119.699997,2851,341264.69
1/22/2014,1844.859985,119.190002,34.560001,19.030001,1.355914,119.190002,8131,969133.91
1/23/2014,1828.459961,121.790001,34.720001,19.26,1.354224,121.790001,5915,720387.86
1/24/2014,1790.290039,122.290001,34.580002,19.16,1.368907,122.290001,1152,140878.08
1/27/2014,1781.560059,120.959999,34.23,18.889999,1.368794,120.959999,2412,291755.52
1/28/2014,1792.5,120.949997,34.689999,18.85,1.367465,120.949997,4249,513916.54
1/29/2014,1774.199951,122.470001,34.73,19.02,1.365505,122.470001,2622,321116.34
1/30/2014,1794.189941,119.769997,34.950001,18.49,1.365859,119.769997,5383,644721.89
1/31/2014,1782.589966,120.089996,34.799999,18.450001,1.355877,120.089996,9480,1138453.16
02-03-2014,1741.890015,121.32,34.52,18.610001,1.348818,121.32,3716,450825.12
02-04-2014,1755.199951,120.989998,34.740002,18.75,1.352503,120.989998,2071,250570.29
02-05-2014,1751.640015,121.290001,34.709999,19.07,1.351589,121.290001,4890,593108.1
02-06-2014,1773.430054,121.239998,34.900002,19.17,1.35351,121.239998,9117,1105345.06
02-07-2014,1797.02002,122.169998,35.639999,19.27,1.359213,122.169998,4801,586538.16
02-10-2014,1799.839966,122.919998,35.630001,19.290001,1.361934,122.919998,7317,899405.63
02-11-2014,1819.75,124.360001,35.639999,19.450001,1.36461,124.360001,2291,284908.76
02-12-2014,1819.26001,124.43,35.799999,19.43,1.363903,124.43,6155,765866.65
2/13/2014,1829.829956,125.489998,35.869999,19.74,1.35901,125.489998,3246,407340.53
2/14/2014,1838.630005,127.150002,35.91,20.65,1.367877,127.150002,4042,513940.31
2/18/2014,1840.76001,127.400002,36.66,21.129999,1.370445,127.400002,5107,650631.81
2/19/2014,1828.75,126.269997,36.900002,20.629999,1.376197,126.269997,2256,284865.11
2/20/2014,1839.780029,127.599998,36.880001,21.0,1.373042,127.599998,9504,1212710.38
2/21/2014,1836.25,127.580002,36.689999,20.969999,1.372119,127.580002,8771,1119004.2
2/24/2014,1847.609985,128.990005,36.790001,21.18,1.373796,128.990005,6541,843723.62
2/25/2014,1845.119995,129.210007,36.59,21.02,1.373608,129.210007,4268,551468.31
2/26/2014,1845.160034,128.110001,36.75,20.42,1.374608,128.110001,7979,1022189.7
2/27/2014,1854.290039,128.199997,36.689999,20.459999,1.368195,128.199997,7820,1002523.98
2/28/2014,1859.449951,127.620003,36.740002,20.35,1.370746,127.620003,2653,338575.87
03-03-2014,1845.72998,130.289993,37.52,20.620001,1.377695,130.289993,3182,414582.76
03-04-2014,1873.910034,128.679993,37.060001,20.370001,1.373702,128.679993,7163,921734.79
03-05-2014,1873.810059,128.889999,36.240002,20.360001,1.374117,128.889999,9923,1278975.46
03-06-2014,1877.030029,130.169998,36.57,20.66,1.373419,130.169998,2619,340915.22
03-07-2014,1878.040039,129.089996,36.779999,20.08,1.386309,129.089996,2267,292647.02
03-10-2014,1877.170044,129.130005,36.299999,20.01,1.387867,129.130005,1591,205445.84
03-11-2014,1867.630005,129.860001,35.810001,20.040001,1.387887,129.860001,2222,288548.92
03-12-2014,1868.199951,131.759995,35.349998,20.469999,1.385809,131.759995,5023,661830.45
3/13/2014,1846.339966,132.210007,35.34,20.360001,1.390453,132.210007,9678,1279528.45
3/14/2014,1841.130005,133.100006,35.529999,20.620001,1.386539,133.100006,7246,964442.64
3/17/2014,1858.829956,131.639999,35.150002,20.33,1.391304,131.639999,5200,684527.99
3/18/2014,1872.25,130.619995,35.580002,20.01,1.392661,130.619995,7926,1035294.08
3/19/2014,1860.77002,128.089996,35.709999,19.790001,1.393088,128.089996,4800,614831.98
3/20/2014,1872.01001,127.860001,35.580002,19.52,1.381922,127.860001,4984,637254.24
3/21/2014,1866.52002,128.470001,35.84,19.52,1.378208,128.470001,9605,1233954.36
3/24/2014,1857.439941,126.18,35.82,19.209999,1.379558,126.18,3471,437970.78
3/25/2014,1865.619995,126.410004,35.77,19.219999,1.383892,126.410004,6030,762252.32
3/26/2014,1852.560059,125.410004,36.09,19.02,1.381903,125.410004,3133,392909.54
3/27/2014,1849.040039,124.589996,36.5,19.0,1.378208,124.589996,1014,126334.26
3/28/2014,1857.619995,124.559998,36.619999,19.059999,1.374136,124.559998,2514,313143.83
3/31/2014,1872.339966,123.610001,36.59,19.040001,1.377505,123.610001,6230,770090.31
04-01-2014,1885.52002,123.389999,35.830002,19.059999,1.379482,123.389999,5776,712700.63
04-02-2014,1890.900024,124.32,35.799999,19.190001,1.376823,124.32,2985,371095.2
04-03-2014,1888.77002,123.919998,36.139999,19.059999,1.372382,123.919998,9530,1180957.58
04-07-2014,1845.040039,124.910004,36.279999,19.129999,1.374306,124.910004,1893,236454.64
04-08-2014,1851.959961,126.089996,36.900002,19.23,1.379329,126.089996,9546,1203655.1
04-09-2014,1872.180054,126.32,37.220001,19.110001,1.385502,126.32,9805,1238567.6
04-10-2014,1833.079956,127.010002,37.200001,19.27,1.388638,127.010002,3968,503975.69
4/14/2014,1830.609985,127.849998,37.380001,19.209999,1.381712,127.849998,8702,1112550.68
4/15/2014,1842.97998,125.489998,37.389999,18.879999,1.381196,125.489998,7645,959371.03
4/16/2014,1862.310059,125.540001,37.48,18.879999,1.382705,125.540001,4428,555891.12
4/17/2014,1864.849976,124.75,37.66,18.879999,1.381216,124.75,1248,155688.0
4/21/2014,1871.890015,124.239998,37.639999,18.67,1.379501,124.239998,3743,465030.31
4/22/2014,1879.550049,123.779999,37.0,18.709999,1.381006,123.779999,5317,658138.25
4/23/2014,1875.390015,123.760002,36.91,18.690001,1.381922,123.760002,6806,842310.57
4/24/2014,1878.609985,124.559998,37.049999,18.92,1.383202,124.559998,5488,683585.27
4/28/2014,1869.430054,124.879997,36.709999,18.85,1.385291,124.879997,7085,884774.78
4/29/2014,1878.329956,124.860001,36.720001,18.76,1.381368,124.860001,9478,1183423.09
4/30/2014,1883.949951,124.220001,36.32,18.459999,1.386924,124.220001,3843,477377.46
05-01-2014,1883.680054,123.800003,36.16,18.35,1.387097,123.800003,6582,814851.62
05-05-2014,1884.660034,126.220001,36.139999,18.84,1.387598,126.220001,1320,166610.4
05-06-2014,1867.719971,125.980003,36.189999,18.799999,1.393068,125.980003,7257,914236.88
05-07-2014,1878.209961,124.169998,36.599998,18.57,1.391169,124.169998,7398,918609.65
05-08-2014,1875.630005,124.169998,36.490002,18.440001,1.384428,124.169998,4918,610668.05
05-12-2014,1896.650024,124.940002,36.59,18.780001,1.375667,124.940002,5115,639068.11
5/13/2014,1897.449951,124.599998,37.040001,18.77,1.370952,124.599998,9448,1177220.78
5/14/2014,1888.530029,125.809998,37.18,19.0,1.372006,125.809998,2760,347235.59
5/15/2014,1870.849976,124.769997,37.040001,18.74,1.371648,124.769997,5704,711688.06
5/19/2014,1885.079956,124.580002,37.380001,18.629999,1.371385,124.580002,4856,604960.49
5/20/2014,1872.829956,124.690002,37.52,18.65,1.370407,124.690002,1220,152121.8
5/21/2014,1888.030029,124.389999,37.98,18.639999,1.368176,124.389999,1323,164567.97
5/22/2014,1892.48999,124.669998,38.009998,18.73,1.365449,124.669998,1837,229018.79
5/27/2014,1911.910034,121.849998,38.139999,18.360001,1.363698,121.849998,5197,633254.44
5/28/2014,1909.780029,121.199997,37.68,18.280001,1.359342,121.199997,8802,1066802.37
5/29/2014,1920.030029,120.940002,37.91,18.299999,1.360452,120.940002,8443,1021096.44
06-02-2014,1924.969971,119.699997,37.529999,18.02,1.359897,119.699997,8153,975914.08
06-03-2014,1924.23999,120.010002,37.639999,18.1,1.362101,120.010002,1921,230539.21
06-04-2014,1927.880005,119.760002,37.509998,18.059999,1.360415,119.760002,4889,585506.65
06-05-2014,1940.459961,120.660004,37.549999,18.26,1.366195,120.660004,5638,680281.1
06-09-2014,1951.27002,120.650002,38.18,18.32,1.359268,120.650002,8086,975575.92
06-10-2014,1950.790039,121.389999,38.279999,18.459999,1.354096,121.389999,4034,489687.26
06-11-2014,1943.890015,121.410004,38.25,18.459999,1.353711,121.410004,8675,1053231.78
06-12-2014,1930.109985,122.639999,39.080002,18.76,1.355454,122.639999,8335,1022204.39
6/16/2014,1937.780029,122.419998,39.169998,18.85,1.357718,122.419998,5561,680777.61
6/17/2014,1941.98999,122.279999,38.990002,18.940001,1.354793,122.279999,7467,913064.75
6/18/2014,1956.97998,122.669998,39.009998,19.049999,1.359065,122.669998,3148,386165.15
6/19/2014,1959.47998,126.940002,39.130001,19.92,1.361137,126.940002,3508,445305.53
6/23/2014,1962.609985,126.849998,39.16,20.049999,1.360193,126.849998,8634,1095222.88
6/24/2014,1949.97998,126.980003,39.09,20.08,1.360581,126.980003,2507,318338.87
6/25/2014,1959.530029,126.989998,39.290001,20.190001,1.362899,126.989998,5943,754701.56
6/26/2014,1957.219971,126.730003,38.970001,20.24,1.361304,126.730003,3096,392356.09
6/30/2014,1960.22998,128.039993,38.880001,20.25,1.369357,128.039993,8918,1141860.66
07-01-2014,1973.319946,127.699997,38.860001,20.209999,1.368083,127.699997,3747,478491.89
07-02-2014,1974.619995,127.699997,38.400002,20.299999,1.3653,127.699997,9774,1248139.77
07-03-2014,1985.439941,127.160004,38.25,20.290001,1.361007,127.160004,3317,421789.73
07-07-2014,1977.650024,127.019997,38.169998,20.17,1.360618,127.019997,2489,316152.77
07-08-2014,1963.709961,127.07,38.18,20.209999,1.361711,127.07,3549,450971.43
07-09-2014,1972.829956,127.839996,37.689999,20.27,1.364294,127.839996,7029,898587.33
07-10-2014,1964.680054,128.539993,37.900002,20.52,1.360507,128.539993,1360,174814.39
7/14/2014,1977.099976,125.720001,37.32,20.1,1.362175,125.720001,6715,844209.81
7/15/2014,1973.280029,124.529999,36.880001,19.879999,1.357202,124.529999,1640,204229.2
7/16/2014,1981.569946,124.970001,37.310001,19.91,1.352997,124.970001,8481,1059870.58
7/17/2014,1958.119995,127.089996,37.830002,20.290001,1.351881,127.089996,1126,143103.34
7/21/2014,1973.630005,126.339996,38.099998,20.1,1.352704,126.339996,7893,997201.59
7/22/2014,1983.530029,125.739998,37.950001,20.1,1.346801,125.739998,2624,329941.75
7/23/2014,1987.01001,125.620003,38.16,20.08,1.346294,125.620003,5544,696437.3
7/24/2014,1987.97998,124.349998,37.82,19.58,1.346475,124.349998,5604,696857.39
7/28/2014,1978.910034,125.580002,37.639999,19.809999,1.343905,125.580002,9507,1193889.08
7/29/2014,1969.949951,125.199997,37.389999,19.780001,1.341112,125.199997,7478,936245.58
7/30/2014,1970.069946,124.830002,36.919998,19.780001,1.339603,124.830002,1624,202723.92
7/31/2014,1930.670044,123.389999,36.32,19.58,1.338993,123.389999,5838,720350.81
08-04-2014,1938.98999,123.989998,36.48,19.4,1.34221,123.989998,3809,472277.9
08-05-2014,1920.209961,123.870003,36.16,19.049999,1.337238,123.870003,5303,656882.63
08-06-2014,1920.23999,125.669998,35.950001,19.23,1.338294,125.669998,7411,931340.36
08-07-2014,1909.569946,126.18,36.16,19.17,1.335827,126.18,2081,262580.58
08-11-2014,1936.920044,125.959999,36.220001,19.23,1.338491,125.959999,5908,744171.67
08-12-2014,1933.75,125.989998,35.990002,19.17,1.336612,125.989998,8029,1011573.69
8/13/2014,1946.719971,126.199997,36.02,19.040001,1.336791,126.199997,2969,374687.79
8/14/2014,1955.180054,126.309998,35.110001,19.1,1.336398,126.309998,6331,799668.6
